movieId,title,Year,genres
516,RoboCop 3 (1993),1993,Action|Crime|Drama|Sci-Fi|Thriller
517,Robin Hood: Men in Tights (1993),1993,Comedy
518,Romeo Is Bleeding (1993),1993,Crime|Thriller
519,Romper Stomper (1992),1992,Action|Drama
520,Ruby in Paradise (1993),1993,Drama
521,Rudy (1993),1993,Drama
522,"Saint of Fort Washington, The (1993)",1993,Drama
523,"Savage Nights (Nuits fauves, Les) (1992)",1992,Drama
524,Schindler's List (1993),1993,Drama|War
525,"Scout, The (1994)",1994,Comedy|Drama
526,Searching for Bobby Fischer (1993),1993,Drama
527,Second Best (1994),1994,Drama
528,"Secret Garden, The (1993)",1993,Children|Drama
529,Serial Mom (1994),1994,Comedy|Crime|Horror
530,"Shadow, The (1994)",1994,Action|Adventure|Fantasy|Mystery
531,Shadowlands (1993),1993,Drama|Romance
532,Short Cuts (1993),1993,Drama
533,"Simple Twist of Fate, A (1994)",1994,Drama
534,Sirens (1994),1994,Drama
535,Six Degrees of Separation (1993),1993,Drama
536,Sleepless in Seattle (1993),1993,Comedy|Drama|Romance
537,Sliver (1993),1993,Thriller
538,Blade Runner (1982),1982,Action|Sci-Fi|Thriller
539,Son in Law (1993),1993,Comedy|Drama|Romance
540,So I Married an Axe Murderer (1993),1993,Comedy|Romance|Thriller
541,Striking Distance (1993),1993,Action|Crime
542,Harem (1985),1985,Drama
543,Super Mario Bros. (1993),1993,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
544,Surviving the Game (1994),1994,Action|Adventure|Thriller
545,Terminal Velocity (1994),1994,Action|Mystery|Thriller
546,Thirty-Two Short Films About Glenn Gould (1993),1993,Drama|Musical
547,Threesome (1994),1994,Comedy|Romance
548,"Nightmare Before Christmas, The (1993)",1993,Animation|Children|Fantasy|Musical
549,"Three Musketeers, The (1993)",1993,Action|Adventure|Comedy|Romance
550,Tombstone (1993),1993,Action|Drama|Western
551,Trial by Jury (1994),1994,Crime|Drama|Thriller
552,True Romance (1993),1993,Crime|Thriller
553,"War Room, The (1993)",1993,Documentary
554,"Pagemaster, The (1994)",1994,Action|Adventure|Animation|Children|Fantasy
555,"Paris, France (1993)",1993,Comedy
556,"Beans of Egypt, Maine, The (1994)",1994,Drama
557,Killer (Bulletproof Heart) (1994),1994,Drama|Thriller
558,Welcome to the Dollhouse (1995),1995,Comedy|Drama
559,Germinal (1993),1993,Drama|Romance
560,Chasers (1994),1994,Comedy
561,Cronos (1993),1993,Drama|Horror
562,Naked in New York (1994),1994,Comedy|Romance
563,Kika (1993),1993,Comedy|Drama
564,Bhaji on the Beach (1993),1993,Comedy|Drama
565,Little Big League (1994),1994,Comedy|Drama
566,"Slingshot, The (Kådisbellan) (1993)",1993,Comedy|Drama
567,"Wedding Gift, The (1994)",1994,Drama|Romance
568,Foreign Student (1994),1994,Drama
569,"Ciao, Professore! (Io speriamo che me la cavo) (1992)",1992,Drama
570,Spanking the Monkey (1994),1994,Comedy|Drama
571,"Little Rascals, The (1994)",1994,Children|Comedy
572,Fausto (1993),1993,Comedy
573,Andre (1994),1994,Adventure|Children|Drama
574,"Escort, The (Scorta, La) (1993)",1993,Crime|Thriller
575,Princess Caraboo (1994),1994,Drama
576,"Celluloid Closet, The (1995)",1995,Documentary
577,Métisse (Café au Lait) (1993),1993,Comedy|Drama
578,Dear Diary (Caro Diario) (1994),1994,Comedy|Drama
579,I Don't Want to Talk About It (De eso no se habla) (1993),1993,Drama|Romance
580,"Brady Bunch Movie, The (1995)",1995,Comedy
581,Home Alone (1990),1990,Children|Comedy
582,Ghost (1990),1990,Comedy|Drama|Fantasy|Romance|Thriller
583,Aladdin (1992),1992,Adventure|Animation|Children|Comedy|Musical
584,Terminator 2: Judgment Day (1991),1991,Action|Sci-Fi
585,Dances with Wolves (1990),1990,Adventure|Drama|Western
586,Tough and Deadly (1995),1995,Action|Drama|Thriller
587,Batman (1989),1989,Action|Crime|Thriller
588,"Silence of the Lambs, The (1991)",1991,Crime|Horror|Thriller
589,Snow White and the Seven Dwarfs (1937),1937,Animation|Children|Drama|Fantasy|Musical
590,Beauty and the Beast (1991),1991,Animation|Children|Fantasy|Musical|Romance|IMAX
591,Pinocchio (1940),1940,Animation|Children|Fantasy|Musical
592,Pretty Woman (1990),1990,Comedy|Romance
593,Window to Paris (Okno v Parizh) (1994),1994,Comedy|Fantasy
594,"Wild Bunch, The (1969)",1969,Adventure|Western
595,Love and a .45 (1994),1994,Action|Comedy|Crime
596,"Wooden Man's Bride, The (Yan shen) (1994)",1994,Drama
597,"Great Day in Harlem, A (1994)",1994,Documentary
598,"Bye Bye, Love (1995)",1995,Comedy
599,Criminals (1996),1996,Documentary
600,One Fine Day (1996),1996,Drama|Romance
601,Candyman: Farewell to the Flesh (1995),1995,Fantasy|Horror
602,Century (1993),1993,Drama
603,Fargo (1996),1996,Comedy|Crime|Drama|Thriller
604,Homeward Bound II: Lost in San Francisco (1996),1996,Adventure|Children
605,Heavy Metal (1981),1981,Action|Adventure|Animation|Horror|Sci-Fi
606,Hellraiser: Bloodline (1996),1996,Action|Horror|Sci-Fi
607,"Pallbearer, The (1996)",1996,Comedy
608,Jane Eyre (1996),1996,Drama|Romance
609,Loaded (1994),1994,Drama|Thriller
610,Bread and Chocolate (Pane e cioccolata) (1973),1973,Comedy|Drama
611,"Aristocats, The (1970)",1970,Animation|Children
612,"Flower of My Secret, The (La flor de mi secreto) (1995)",1995,Comedy|Drama
613,Two Much (1995),1995,Comedy|Romance
614,Ed (1996),1996,Comedy
615,Scream of Stone (Cerro Torre: Schrei aus Stein) (1991),1991,Drama
616,My Favorite Season (1993),1993,Drama
617,"Modern Affair, A (1995)",1995,Romance
618,Condition Red (Beyond the Law) (1995),1995,Action|Drama|Thriller
619,Asfour Stah (1990),1990,Drama
620,"Thin Line Between Love and Hate, A (1996)",1996,Comedy
621,"Last Supper, The (1995)",1995,Drama|Thriller
622,Primal Fear (1996),1996,Crime|Drama|Mystery|Thriller
623,Rude (1995),1995,Drama
624,Carried Away (1996),1996,Drama|Romance
625,All Dogs Go to Heaven 2 (1996),1996,Adventure|Animation|Children|Fantasy|Musical|Romance
626,Land and Freedom (Tierra y libertad) (1995),1995,Drama|War
627,Denise Calls Up (1995),1995,Comedy
628,Theodore Rex (1995),1995,Comedy
629,"Family Thing, A (1996)",1996,Comedy|Drama
630,Frisk (1995),1995,Drama
631,Sgt. Bilko (1996),1996,Comedy
632,Jack and Sarah (1995),1995,Romance
633,Girl 6 (1996),1996,Comedy|Drama
634,Diabolique (1996),1996,Drama|Thriller
635,"Little Indian, Big City (Un indien dans la ville) (1994)",1994,Adventure|Children|Comedy
636,Roula (1995),1995,Drama
637,Peanuts - Die Bank zahlt alles (1996),1996,Comedy
638,Happy Weekend (1996),1996,Comedy
639,Nelly & Monsieur Arnaud (1995),1995,Drama
640,Courage Under Fire (1996),1996,Action|Crime|Drama|War
641,Mission: Impossible (1996),1996,Action|Adventure|Mystery|Thriller
642,Cold Fever (Á köldum klaka) (1995),1995,Comedy|Drama
643,Moll Flanders (1996),1996,Drama
644,"Superweib, Das (1996)",1996,Comedy
645,"301, 302 (301/302) (1995)",1995,Horror|Mystery|Thriller
646,Dragonheart (1996),1996,Action|Adventure|Fantasy
647,And Nobody Weeps for Me (Und keiner weint mir nach) (1996),1996,Drama|Romance
648,My Mother's Courage (Mutters Courage) (1995),1995,Comedy
649,Eddie (1996),1996,Comedy
650,Yankee Zulu (1994),1994,Comedy|Drama
651,Billy's Holiday (1995),1995,Drama|Musical
652,Purple Noon (Plein soleil) (1960),1960,Crime|Drama|Thriller
653,August (1996),1996,Drama
654,James and the Giant Peach (1996),1996,Adventure|Animation|Children|Fantasy|Musical
655,Fear (1996),1996,Thriller
656,Kids in the Hall: Brain Candy (1996),1996,Comedy
657,Faithful (1996),1996,Comedy
658,Underground (1995),1995,Comedy|Drama|War
659,All Things Fair (Lust och fägring stor) (1995),1995,Drama|Romance|War
660,Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),1996,Action
661,Song of the Little Road (Pather Panchali) (1955),1955,Drama
662,"World of Apu, The (Apur Sansar) (1959)",1959,Drama
663,Mystery Science Theater 3000: The Movie (1996),1996,Comedy|Sci-Fi
664,Tarantella (1995),1995,Drama
665,Space Jam (1996),1996,Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi
666,Barbarella (1968),1968,Adventure|Comedy|Sci-Fi
667,Hostile Intentions (1994),1994,Action|Drama|Thriller
668,They Bite (1996),1996,Comedy|Horror|Sci-Fi
669,Some Folks Call It a Sling Blade (1993),1993,Drama|Thriller
670,"Run of the Country, The (1995)",1995,Drama
671,"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",1965,Drama|Mystery|Romance|Sci-Fi|Thriller
672,Coup de torchon (Clean Slate) (1981),1981,Crime
673,Tigrero: A Film That Was Never Made (1994),1994,Documentary|Drama
674,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",1993,Documentary
675,Windows (1980),1980,Drama
676,It's My Party (1996),1996,Drama
677,Country Life (1994),1994,Drama|Romance
678,Operation Dumbo Drop (1995),1995,Action|Adventure|Comedy|War
679,"Promise, The (Versprechen, Das) (1995)",1995,Drama|Romance
680,Mrs. Winterbourne (1996),1996,Comedy|Romance
681,Solo (1996),1996,Action|Sci-Fi|Thriller
682,Under the Domim Tree (Etz Hadomim Tafus) (1994),1994,Drama
683,"Substitute, The (1996)",1996,Action|Crime|Drama
684,True Crime (1996),1996,Mystery|Thriller
685,Butterfly Kiss (1995),1995,Drama|Thriller
686,Feeling Minnesota (1996),1996,Drama|Romance
687,Delta of Venus (1995),1995,Drama
688,To Cross the Rubicon (1991),1991,Drama
689,Angus (1995),1995,Comedy
690,Daens (1992),1992,Drama
691,Faces (1968),1968,Drama
692,Boys (1996),1996,Drama
693,"Quest, The (1996)",1996,Action|Adventure
694,Cosi (1996),1996,Comedy
695,Sunset Park (1996),1996,Drama
696,Mulholland Falls (1996),1996,Crime|Drama|Thriller
697,"Truth About Cats & Dogs, The (1996)",1996,Comedy|Romance
698,Oliver & Company (1988),1988,Adventure|Animation|Children|Comedy|Musical
699,Celtic Pride (1996),1996,Comedy
700,Flipper (1996),1996,Adventure|Children
701,Captives (1994),1994,Crime|Drama|Romance|Thriller
702,Of Love and Shadows (1994),1994,Drama
703,Dead Man (1995),1995,Drama|Mystery|Western
704,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",1995,Drama|Romance
705,Switchblade Sisters (1975),1975,Crime
706,Mouth to Mouth (Boca a boca) (1995),1995,Comedy
707,"Visitors, The (Visiteurs, Les) (1993)",1993,Comedy|Fantasy|Sci-Fi
708,Multiplicity (1996),1996,Comedy
709,Wallace & Gromit: The Best of Aardman Animation (1996),1996,Adventure|Animation|Comedy
710,Halfmoon (Paul Bowles - Halbmond) (1995),1995,Drama
711,"Haunted World of Edward D. Wood Jr., The (1996)",1996,Documentary
712,Two Friends (1986),1986,Drama
713,"Craft, The (1996)",1996,Drama|Fantasy|Horror|Thriller
714,"Great White Hype, The (1996)",1996,Comedy
715,Last Dance (1996),1996,Drama
716,War Stories (1995),1995,Documentary
717,Cold Comfort Farm (1995),1995,Comedy
718,"Institute Benjamenta, or This Dream People Call Human Life (1995)",1995,Drama
719,Low Life (1994),1994,Drama
720,Heaven's Prisoners (1996),1996,Crime|Thriller
721,Original Gangstas (1996),1996,Crime
722,"Rock, The (1996)",1996,Action|Adventure|Thriller
723,Getting Away With Murder (1996),1996,Comedy
724,Cemetery Man (Dellamorte Dellamore) (1994),1994,Horror
725,Twister (1996),1996,Action|Adventure|Romance|Thriller
726,Barb Wire (1996),1996,Action|Sci-Fi
727,"Garçu, Le (1995)",1995,Drama
728,Honey Moon (Honigmond) (1996),1996,Comedy
729,Ghost in the Shell (Kôkaku kidôtai) (1995),1995,Animation|Sci-Fi
730,Thinner (1996),1996,Horror|Thriller
731,Spy Hard (1996),1996,Comedy
732,Brothers in Trouble (1995),1995,Drama
733,Wallace & Gromit: A Close Shave (1995),1995,Animation|Children|Comedy
734,Force of Evil (1948),1948,Film-Noir
735,"Stupids, The (1996)",1996,Comedy
736,"Arrival, The (1996)",1996,Action|Sci-Fi|Thriller
737,"Man from Down Under, The (1943)",1943,Drama
738,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),1964,Comedy|War
739,Careful (1992),1992,Comedy|Horror
740,Vermont Is For Lovers (1992),1992,Comedy|Documentary|Romance
741,"Month by the Lake, A (1995)",1995,Comedy|Drama|Romance
742,Gold Diggers: The Secret of Bear Mountain (1995),1995,Adventure|Children
743,Kim (1950),1950,Children|Drama
744,Carmen Miranda: Bananas Is My Business (1994),1994,Documentary
745,Ashes of Time (Dung che sai duk) (1994),1994,Drama
746,"Jar, The (Khomreh) (1992)",1992,Drama
747,Maya Lin: A Strong Clear Vision (1994),1994,Documentary
748,Stalingrad (1993),1993,Drama|War
749,"Phantom, The (1996)",1996,Action|Adventure
750,Striptease (1996),1996,Comedy|Crime
751,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",1996,Comedy|Drama
752,Heavy (1995),1995,Drama|Romance
753,Jack (1996),1996,Comedy|Drama
754,I Shot Andy Warhol (1996),1996,Drama
755,"Grass Harp, The (1995)",1995,Comedy|Drama
756,Someone Else's America (1995),1995,Drama
757,Marlene Dietrich: Shadow and Light (1996),1996,Documentary
758,Costa Brava (1946),1946,Drama
759,"Life Is Rosy (a.k.a. Life Is Beautiful) (Vie est belle, La) (1987)",1987,Comedy|Drama
760,Quartier Mozart (1992),1992,Comedy
761,Touki Bouki (1973),1973,Drama
762,Wend Kuuni (a.k.a. God's Gift) (1982),1982,Drama
763,Spirits of the Dead (1968),1968,Horror|Mystery
764,Babyfever (1994),1994,Comedy|Drama
765,Pharaoh's Army (1995),1995,War
766,Trainspotting (1996),1996,Comedy|Crime|Drama
767,'Til There Was You (1997),1997,Drama|Romance
768,Independence Day (a.k.a. ID4) (1996),1996,Action|Adventure|Sci-Fi|Thriller
769,Stealing Beauty (1996),1996,Drama
770,"Fan, The (1996)",1996,Drama|Thriller
771,"Hunchback of Notre Dame, The (1996)",1996,Animation|Children|Drama|Musical|Romance
772,"Cable Guy, The (1996)",1996,Comedy|Thriller
773,Kingpin (1996),1996,Comedy
774,Eraser (1996),1996,Action|Drama|Thriller
775,"Gate of Heavenly Peace, The (1995)",1995,Documentary
776,"Nutty Professor, The (1996)",1996,Comedy|Fantasy|Romance|Sci-Fi
777,"I, the Worst of All (Yo, la peor de todas) (1990)",1990,Drama
778,"Unforgettable Summer, An (Un été inoubliable) (1994)",1994,Drama
779,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",1994,Documentary
780,"Hungarian Fairy Tale, A (Hol volt, hol nem volt) (1987)",1987,Fantasy
781,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),1993,Drama
782,Midnight Dancers (Sibak) (1994),1994,Comedy|Drama
783,Somebody to Love (1994),1994,Drama
784,"Very Natural Thing, A (1974)",1974,Drama
785,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",1991,Comedy
786,Daylight (1996),1996,Action|Adventure|Drama|Thriller
787,"Frighteners, The (1996)",1996,Comedy|Horror|Thriller
788,Lone Star (1996),1996,Drama|Mystery|Western
789,Harriet the Spy (1996),1996,Children|Comedy
790,Phenomenon (1996),1996,Drama|Romance
791,Walking and Talking (1996),1996,Comedy|Drama|Romance
792,She's the One (1996),1996,Comedy|Romance
793,"Time to Kill, A (1996)",1996,Drama|Thriller
794,American Buffalo (1996),1996,Crime|Drama
795,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",1995,Comedy|Romance
796,Alaska (1996),1996,Adventure|Children
797,Fled (1996),1996,Action|Adventure
798,Kazaam (1996),1996,Children|Comedy|Fantasy
799,Magic Hunter (Büvös vadász) (1994),1994,Drama
800,Larger Than Life (1996),1996,Comedy
801,"Boy Called Hate, A (1995)",1995,Drama
802,Power 98 (1996),1996,Action|Mystery|Thriller
803,Two Deaths (1995),1995,Drama
804,"Very Brady Sequel, A (1996)",1996,Comedy
805,Stefano Quantestorie (1993),1993,Comedy|Drama
806,"Death in the Garden (Mort en ce jardin, La) (1956)",1956,Drama
807,"Crude Oasis, The (1995)",1995,Drama|Romance
808,Hedd Wyn (1992),1992,Drama|Romance|War
809,"Collector, The (La collectionneuse) (1967)",1967,Drama
810,Kaspar Hauser (1993),1993,Drama|Mystery
811,Regular Guys (Echte Kerle) (1996),1996,Comedy|Romance
812,Women Robbers (Diebinnen) (1995),1995,Drama
813,"Convent, The (O Convento) (1995)",1995,Drama
814,"Adventures of Pinocchio, The (1996)",1996,Adventure|Children
815,Joe's Apartment (1996),1996,Comedy|Fantasy|Musical
816,"First Wives Club, The (1996)",1996,Comedy
817,Stonewall (1995),1995,Drama
818,Ransom (1996),1996,Crime|Thriller
819,High School High (1996),1996,Comedy
820,Phat Beach (1996),1996,Comedy
821,Foxfire (1996),1996,Drama
822,Chain Reaction (1996),1996,Action|Adventure|Thriller
823,Matilda (1996),1996,Children|Comedy|Fantasy
824,Emma (1996),1996,Comedy|Drama|Romance
825,"Crow: City of Angels, The (1996)",1996,Action|Thriller
826,House Arrest (1996),1996,Children|Comedy
827,"Eyes Without a Face (Yeux sans visage, Les) (1959)",1959,Horror
828,Tales from the Crypt Presents: Bordello of Blood (1996),1996,Comedy|Horror
829,Lotto Land (1995),1995,Drama
830,"Story of Xinghua, The (Xinghua san yue tian) (1994)",1994,Drama
831,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",1994,Drama
832,Flirt (1995),1995,Drama
833,"Big Squeeze, The (1996)",1996,Comedy|Drama
834,"Spitfire Grill, The (1996)",1996,Drama
835,Escape from L.A. (1996),1996,Action|Adventure|Sci-Fi|Thriller
836,Cyclo (Xich lo) (1995),1995,Crime|Drama
837,Basquiat (1996),1996,Drama
838,Tin Cup (1996),1996,Comedy|Drama|Romance
839,Dingo (1991),1991,Drama
840,"Ballad of Narayama, The (Narayama Bushiko) (1958)",1958,Drama
841,Every Other Weekend (Un week-end sur deux) (1990),1990,Drama
842,Mille bolle blu (1993),1993,Comedy
843,Crows and Sparrows (Wuya yu maque) (1949),1949,Drama
844,"Godfather, The (1972)",1972,Crime|Drama
845,"Hippie Revolution, The (1996)",1996,Documentary
846,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",1994,Comedy
847,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),1992,Action|Comedy|Crime|Thriller
848,Manny & Lo (1996),1996,Drama
849,"Wife, The (1995)",1995,Comedy|Drama
850,Small Faces (1996),1996,Drama
851,Bound (1996),1996,Crime|Drama|Romance|Thriller
852,Carpool (1996),1996,Comedy|Crime
853,Death in Brunswick (1991),1991,Comedy
854,Kansas City (1996),1996,Crime|Drama|Musical|Thriller
855,Gone Fishin' (1997),1997,Comedy
856,Lover's Knot (1996),1996,Comedy
857,Vive L'Amour (Ai qing wan sui) (1994),1994,Drama
858,Shadow of Angels (Schatten der Engel) (1976),1976,Drama
859,Killer: A Journal of Murder (1995),1995,Crime|Drama
860,Nothing to Lose (1994),1994,Action|Crime|Drama
861,Supercop 2 (Project S) (Chao ji ji hua) (1993),1993,Action|Comedy|Crime|Thriller
862,Girls Town (1996),1996,Comedy|Drama
863,Bye-Bye (1995),1995,Drama
864,"Relic, The (1997)",1997,Horror|Thriller
865,"Island of Dr. Moreau, The (1996)",1996,Sci-Fi|Thriller
866,First Kid (1996),1996,Children|Comedy
867,"Trigger Effect, The (1996)",1996,Drama|Thriller
868,Sweet Nothing (1996),1996,Drama
869,Bogus (1996),1996,Children|Drama|Fantasy
870,Bulletproof (1996),1996,Action|Comedy|Crime
871,Talk of Angels (1998),1998,Drama
872,Land Before Time III: The Time of the Great Giving (1995),1995,Adventure|Animation|Children|Musical
873,1-900 (06) (1994),1994,Drama|Romance
874,Baton Rouge (Bâton rouge) (1988),1988,Thriller
875,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),1995,Horror|Thriller
